,game_id,team_abbrev,opponent_abbrev,team_score,opponent_score,win
2977,202112100IND,DAL,IND,93,106,False
2978,202112100MIN,CLE,MIN,123,106,True
2979,202112100MIN,MIN,CLE,106,123,False
2980,202112100NOP,NOP,DET,109,93,True
2981,202112100NOP,DET,NOP,93,109,False
2982,202112100OKC,OKC,LAL,95,116,False
2983,202112100OKC,LAL,OKC,116,95,True
2984,202112100PHO,BOS,PHO,90,111,False
2985,202112100PHO,PHO,BOS,111,90,True
2986,202112100TOR,NYK,TOR,87,90,False
2987,202112100TOR,TOR,NYK,90,87,True
2988,202112110CLE,CLE,SAC,117,103,True
2989,202112110CLE,SAC,CLE,103,117,False
2990,202112110LAC,LAC,ORL,106,104,True
2991,202112110LAC,ORL,LAC,104,106,False
2992,202112110MEM,MEM,HOU,113,106,True
2993,202112110MEM,HOU,MEM,106,113,False
2994,202112110MIA,CHI,MIA,92,118,False
2995,202112110MIA,MIA,CHI,118,92,True
2996,202112110PHI,GSW,PHI,93,102,False
2997,202112110PHI,PHI,GSW,102,93,True
2998,202112110SAS,SAS,DEN,112,127,False
2999,202112110SAS,DEN,SAS,127,112,True
3000,202112110WAS,UTA,WAS,123,98,True
3001,202112110WAS,WAS,UTA,98,123,False
3002,202112120DET,BRK,DET,116,104,True
3003,202112120DET,DET,BRK,104,116,False
3004,202112120LAL,LAL,ORL,106,94,True
3005,202112120LAL,ORL,LAL,94,106,False
3006,202112120NYK,NYK,MIL,97,112,False
3007,202112120NYK,MIL,NYK,112,97,True
3008,202112120OKC,OKC,DAL,84,103,False
3009,202112120OKC,DAL,OKC,103,84,True
3010,202112120POR,POR,MIN,111,116,False
3011,202112120POR,MIN,POR,116,111,True
3012,202112120SAS,SAS,NOP,112,97,True
3013,202112120SAS,NOP,SAS,97,112,False
3014,202112130ATL,HOU,ATL,132,126,True
3015,202112130ATL,ATL,HOU,126,132,False
3016,202112130BOS,MIL,BOS,103,117,False
3017,202112130BOS,BOS,MIL,117,103,True
3018,202112130CLE,CLE,MIA,105,94,True
3019,202112130CLE,MIA,CLE,94,105,False
3020,202112130DAL,DAL,CHO,120,96,True
3021,202112130DAL,CHO,DAL,96,120,False
3022,202112130DEN,DEN,WAS,113,107,True
3023,202112130DEN,WAS,DEN,107,113,False
3024,202112130IND,IND,GSW,100,102,False
3025,202112130IND,GSW,IND,102,100,True
3026,202112130LAC,PHO,LAC,95,111,False
3027,202112130LAC,LAC,PHO,111,95,True
3028,202112130MEM,MEM,PHI,126,91,True
3029,202112130MEM,PHI,MEM,91,126,False
3030,202112130TOR,SAC,TOR,101,124,False
3031,202112130TOR,TOR,SAC,124,101,True
3032,202112140BRK,BRK,TOR,131,129,True
3033,202112140BRK,TOR,BRK,129,131,False
3034,202112140NYK,NYK,GSW,96,105,False
3035,202112140NYK,GSW,NYK,105,96,True
3036,202112140POR,POR,PHO,107,111,False
3037,202112140POR,PHO,POR,111,107,True
3038,202112150CLE,CLE,HOU,124,89,True
3039,202112150CLE,HOU,CLE,89,124,False
3040,202112150DAL,LAL,DAL,107,104,True
3041,202112150DAL,DAL,LAL,104,107,False
3042,202112150DEN,DEN,MIN,107,124,False
3043,202112150DEN,MIN,DEN,124,107,True
3044,202112150MIL,MIL,IND,114,99,True
3045,202112150MIL,IND,MIL,99,114,False
3046,202112150OKC,OKC,NOP,110,113,False
3047,202112150OKC,NOP,OKC,113,110,True
3048,202112150ORL,ORL,ATL,99,111,False
3049,202112150ORL,ATL,ORL,111,99,True
3050,202112150PHI,PHI,MIA,96,101,False
3051,202112150PHI,MIA,PHI,101,96,True
3052,202112150POR,POR,MEM,103,113,False
3053,202112150POR,MEM,POR,113,103,True
3054,202112150SAC,WAS,SAC,105,119,False
3055,202112150SAC,SAC,WAS,119,105,True
3056,202112150SAS,CHO,SAS,131,115,True
3057,202112150SAS,SAS,CHO,115,131,False
3058,202112150UTA,UTA,LAC,124,103,True
3059,202112150UTA,LAC,UTA,103,124,False
3060,202112160BRK,BRK,PHI,114,105,True
3061,202112160BRK,PHI,BRK,105,114,False
3062,202112160HOU,HOU,NYK,103,116,False
3063,202112160HOU,NYK,HOU,116,103,True
3064,202112160IND,DET,IND,113,122,False
3065,202112160IND,IND,DET,122,113,True
3066,202112160PHO,WAS,PHO,98,118,False
3067,202112160PHO,PHO,WAS,118,98,True
3068,202112170ATL,DEN,ATL,133,115,True
3069,202112170ATL,ATL,DEN,115,133,False
3070,202112170BOS,BOS,GSW,107,111,False
3071,202112170BOS,GSW,BOS,111,107,True
3072,202112170MIN,LAL,MIN,92,110,False
3073,202112170MIN,MIN,LAL,110,92,True
3074,202112170NOP,MIL,NOP,112,116,False
3075,202112170NOP,NOP,MIL,116,112,True
3076,202112170ORL,MIA,ORL,115,105,True
3077,202112170ORL,ORL,MIA,105,115,False
3078,202112170POR,POR,CHO,125,116,True
3079,202112170POR,CHO,POR,116,125,False
3080,202112170SAC,MEM,SAC,124,105,True
3081,202112170SAC,SAC,MEM,105,124,False
3082,202112170UTA,SAS,UTA,128,126,True
3083,202112170UTA,UTA,SAS,126,128,False
3084,202112180BOS,NYK,BOS,107,114,False
3085,202112180BOS,BOS,NYK,114,107,True
3086,202112180BRK,ORL,BRK,100,93,True
3087,202112180BRK,BRK,ORL,93,100,False
3088,202112180DET,HOU,DET,116,107,True
3089,202112180DET,DET,HOU,107,116,False
3090,202112180MIL,MIL,CLE,90,119,False
3091,202112180MIL,CLE,MIL,119,90,True
3092,202112180OKC,LAC,OKC,103,104,False
3093,202112180OKC,OKC,LAC,104,103,True
3094,202112180TOR,TOR,GSW,119,100,True
3095,202112180TOR,GSW,TOR,100,119,False
3096,202112180UTA,UTA,WAS,103,109,False
3097,202112180UTA,WAS,UTA,109,103,True
3098,202112190CHI,CHI,LAL,115,110,True
3099,202112190CHI,LAL,CHI,110,115,False
3100,202112190DET,DET,MIA,100,90,True
3101,202112190DET,MIA,DET,90,100,False
3102,202112190MEM,POR,MEM,105,100,True
3103,202112190MEM,MEM,POR,100,105,False
3104,202112190MIN,DAL,MIN,105,111,False
3105,202112190MIN,MIN,DAL,111,105,True
3106,202112190PHO,CHO,PHO,106,137,False
3107,202112190PHO,PHO,CHO,137,106,True
3108,202112190SAC,SAS,SAC,114,121,False
3109,202112190SAC,SAC,SAS,121,114,True
3110,202112200BOS,PHI,BOS,108,103,True
3111,202112200BOS,BOS,PHI,103,108,False
3112,202112200CHI,CHI,HOU,133,118,True
3113,202112200CHI,HOU,CHI,118,133,False
3114,202112200GSW,GSW,SAC,113,98,True
3115,202112200GSW,SAC,GSW,98,113,False
3116,202112200LAC,SAS,LAC,116,92,True
3117,202112200LAC,LAC,SAS,92,116,False
3118,202112200MEM,MEM,OKC,99,102,False
3119,202112200MEM,OKC,MEM,102,99,True
3120,202112200UTA,UTA,CHO,112,102,True
3121,202112200UTA,CHO,UTA,102,112,False
3122,202112210DAL,DAL,MIN,114,102,True
3123,202112210DAL,MIN,DAL,102,114,False
3124,202112210LAL,PHO,LAL,108,90,True
3125,202112210LAL,LAL,PHO,90,108,False
3126,202112210MIA,MIA,IND,125,96,True
3127,202112210MIA,IND,MIA,96,125,False
3128,202112210NOP,POR,NOP,97,111,False
3129,202112210NOP,NOP,POR,111,97,True
3130,202112210NYK,DET,NYK,91,105,False
3131,202112210NYK,NYK,DET,105,91,True
3132,202112220ATL,ORL,ATL,104,98,True
3133,202112220ATL,ATL,ORL,98,104,False
3134,202112220BOS,BOS,CLE,111,101,True
3135,202112220BOS,CLE,BOS,101,111,False
3136,202112220MIL,MIL,HOU,126,106,True
3137,202112220MIL,HOU,MIL,106,126,False
3138,202112220OKC,DEN,OKC,94,108,False
3139,202112220OKC,OKC,DEN,108,94,True
3140,202112220SAC,LAC,SAC,105,89,True
3141,202112220SAC,SAC,LAC,89,105,False
3142,202112230DAL,MIL,DAL,102,95,True
3143,202112230DAL,DAL,MIL,95,102,False
3144,202112230DEN,DEN,CHO,107,115,False
3145,202112230DEN,CHO,DEN,115,107,True
3146,202112230GSW,MEM,GSW,104,113,False
3147,202112230GSW,GSW,MEM,113,104,True
3148,202112230IND,IND,HOU,118,106,True
3149,202112230IND,HOU,IND,106,118,False
3150,202112230LAL,LAL,SAS,110,138,False
3151,202112230LAL,SAS,LAL,138,110,True
3152,202112230MIA,DET,MIA,112,115,False
3153,202112230MIA,MIA,DET,115,112,True
3154,202112230NYK,NYK,WAS,117,124,False
3155,202112230NYK,WAS,NYK,124,117,True
3156,202112230ORL,NOP,ORL,110,104,True
3157,202112230ORL,ORL,NOP,104,110,False
3158,202112230PHI,PHI,ATL,96,98,False
3159,202112230PHI,ATL,PHI,98,96,True
3160,202112230PHO,OKC,PHO,101,113,False
3161,202112230PHO,PHO,OKC,113,101,True
3162,202112230UTA,UTA,MIN,128,116,True
3163,202112230UTA,MIN,UTA,116,128,False
3164,202112250LAL,LAL,BRK,115,122,False
3165,202112250LAL,BRK,LAL,122,115,True
3166,202112250MIL,BOS,MIL,113,117,False
3167,202112250MIL,MIL,BOS,117,113,True
3168,202112250NYK,NYK,ATL,101,87,True
3169,202112250NYK,ATL,NYK,87,101,False
3170,202112250PHO,PHO,GSW,107,116,False
3171,202112250PHO,GSW,PHO,116,107,True
3172,202112250UTA,DAL,UTA,116,120,False
3173,202112250UTA,UTA,DAL,120,116,True
3174,202112260CHI,IND,CHI,105,113,False
3175,202112260CHI,CHI,IND,113,105,True
3176,202112260CLE,CLE,TOR,144,99,True
3177,202112260CLE,TOR,CLE,99,144,False
3178,202112260LAC,LAC,DEN,100,103,False
3179,202112260LAC,DEN,LAC,103,100,True
3180,202112260MIA,ORL,MIA,83,93,False
3181,202112260MIA,MIA,ORL,93,83,True
3182,202112260OKC,OKC,NOP,117,112,True
3183,202112260OKC,NOP,OKC,112,117,False
3184,202112260SAC,SAC,MEM,102,127,False
3185,202112260SAC,MEM,SAC,127,102,True
3186,202112260SAS,SAS,DET,144,109,True
3187,202112260SAS,DET,SAS,109,144,False
3188,202112260WAS,WAS,PHI,96,117,False
3189,202112260WAS,PHI,WAS,117,96,True
3190,202112270ATL,CHI,ATL,130,118,True
3191,202112270ATL,ATL,CHI,118,130,False
3192,202112270CHO,CHO,HOU,123,99,True
3193,202112270CHO,HOU,CHO,99,123,False
3194,202112270LAC,LAC,BRK,108,124,False
3195,202112270LAC,BRK,LAC,124,108,True
3196,202112270MIN,MIN,BOS,108,103,True
3197,202112270MIN,BOS,MIN,103,108,False
3198,202112270PHO,MEM,PHO,114,113,True
3199,202112270PHO,PHO,MEM,113,114,False
3200,202112270POR,DAL,POR,132,117,True
3201,202112270POR,POR,DAL,117,132,False
3202,202112270SAS,UTA,SAS,110,104,True
3203,202112270SAS,SAS,UTA,104,110,False
3204,202112280GSW,GSW,DEN,86,89,False
3205,202112280GSW,DEN,GSW,89,86,True
3206,202112280HOU,HOU,LAL,123,132,False
3207,202112280HOU,LAL,HOU,132,123,True
3208,202112280MIA,MIA,WAS,119,112,True
3209,202112280MIA,WAS,MIA,112,119,False
3210,202112280MIN,MIN,NYK,88,96,False
3211,202112280MIN,NYK,MIN,96,88,True
3212,202112280NOP,CLE,NOP,104,108,False
3213,202112280NOP,NOP,CLE,108,104,True
3214,202112280ORL,MIL,ORL,127,110,True
3215,202112280ORL,ORL,MIL,110,127,False
3216,202112280SAC,OKC,SAC,111,117,False
3217,202112280SAC,SAC,OKC,117,111,True
3218,202112280TOR,PHI,TOR,114,109,True
3219,202112280TOR,TOR,PHI,109,114,False
3220,202112290BOS,LAC,BOS,91,82,True
3221,202112290BOS,BOS,LAC,82,91,False
3222,202112290CHI,CHI,ATL,131,117,True
3223,202112290CHI,ATL,CHI,117,131,False
3224,202112290DET,DET,NYK,85,94,False
3225,202112290DET,NYK,DET,94,85,True
3226,202112290IND,CHO,IND,116,108,True
3227,202112290IND,IND,CHO,108,116,False
3228,202112290MEM,LAL,MEM,99,104,False
3229,202112290MEM,MEM,LAL,104,99,True
3230,202112290PHO,OKC,PHO,97,115,False
3231,202112290PHO,PHO,OKC,115,97,True
3232,202112290POR,UTA,POR,120,105,True
3233,202112290POR,POR,UTA,105,120,False
3234,202112290SAC,SAC,DAL,95,94,True
3235,202112290SAC,DAL,SAC,94,95,False
3236,202112300BRK,BRK,PHI,102,110,False
3237,202112300BRK,PHI,BRK,110,102,True
3238,202112300ORL,MIL,ORL,136,118,True
3239,202112300ORL,ORL,MIL,118,136,False
3240,202112300WAS,WAS,CLE,110,93,True
3241,202112300WAS,CLE,WAS,93,110,False
3242,202112310BOS,BOS,PHO,123,108,True
3243,202112310BOS,PHO,BOS,108,123,False
3244,202112310CLE,ATL,CLE,121,118,True
3245,202112310CLE,CLE,ATL,118,121,False
3246,202112310HOU,HOU,MIA,110,120,False
3247,202112310HOU,MIA,HOU,120,110,True
3248,202112310IND,IND,CHI,106,108,False
3249,202112310IND,CHI,IND,108,106,True
3250,202112310LAL,POR,LAL,106,139,False
3251,202112310LAL,LAL,POR,139,106,True
3252,202112310MEM,SAS,MEM,105,118,False
3253,202112310MEM,MEM,SAS,118,105,True
3254,202112310OKC,OKC,NYK,95,80,True
3255,202112310OKC,NYK,OKC,80,95,False
3256,202112310SAC,SAC,DAL,96,112,False
3257,202112310SAC,DAL,SAC,112,96,True
3258,202112310TOR,LAC,TOR,108,116,False
3259,202112310TOR,TOR,LAC,116,108,True
3260,202112310UTA,UTA,MIN,120,108,True
3261,202112310UTA,MIN,UTA,108,120,False
